name,japanese_name_romanji,japanese_name_kana,number,prop. male,prop. female,classification,type1,type2,height_in,height_m,weight_lbs,weight_kg,hit_points,attack,defense,sp_att,sp_def,speed,effort_values,wk_normal,wk_fire,wk_water,wk_electric,wk_grass,wk_ice,wk_fighting,wk_poison,wk_ground,wk_flying,wk_psychic,wk_bug,wk_rock,wk_ghost,wk_dragon,wk_dark,wk_steel,wk_fairy
,,,#584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deerling,Shikijika,シキジカ,#585,50,50,Season Pokémon,Normal,Grass,24,0.6,43.0,19.5,60,60,50,40,50,75,1 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
Sawsbuck,Mebukijika,メブキジカ,#586,50,50,Season Pokémon,Normal,Grass,75,1.9,203.9,92.5,80,100,70,60,70,95,2 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
,,,#587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foongus,Tamagetake,タマゲタケ,#590,50,50,Mushroom Pokémon,Grass,Poison,8,0.2,2.2,1.0,69,55,45,55,55,15,1 HP Point(s),1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Amoonguss,Morobareru,モロバレル,#591,50,50,Mushroom Pokémon,Grass,Poison,24,0.6,23.1,10.5,114,85,70,85,80,30,2 HP Point(s),1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
,,,#592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alomomola,Mamanbou,ママンボウ,#594,50,50,Caring Pokémon,Water,,47,1.2,69.7,31.6,165,75,80,40,45,65,2 HP Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Joltik,Bachuru,バチュル,#595,50,50,Attaching Pokémon,Bug,Electric,4,0.1,1.3,0.6,50,47,50,57,50,65,1 Speed Point(s),1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
Galvantula,Dentula,デンチュラ,#596,50,50,EleSpider Pokémon,Bug,Electric,31,0.8,31.5,14.3,70,77,60,97,60,108,2 Speed Point(s),1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
,,,#597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tynamo,Shibishirasu,シビシラス,#602,50,50,EleFish Pokémon,Electric,,8,0.2,0.7,0.3,35,55,40,45,40,60,1 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Eelektrik,Shibibeel,シビビール,#603,50,50,EleFish Pokémon,Electric,,47,1.2,48.5,22.0,65,85,70,75,70,40,2 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Eelektross,Shibirudon,シビルドン,#604,50,50,EleFish Pokémon,Electric,,83,2.1,177.5,80.5,85,115,80,105,80,50,3 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
,,,#605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Litwick,Hitomoshi,ヒトモシ,#607,50,50,Candle Pokémon,Ghost,Fire,12,0.3,6.8,3.1,50,30,55,65,55,20,1 Sp. Attack Point(s),0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
Lampent,Lampler,ランプラー,#608,50,50,Lamp Pokémon,Ghost,Fire,24,0.6,28.7,13.0,60,40,60,95,60,55,2 Sp. Attack Point(s),0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
Chandelure,Chandela,シャンデラ,#609,50,50,Luring Pokémon,Ghost,Fire,39,1.0,75.6,34.3,60,55,90,145,90,80,3 Sp. Attack Point(s),0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5
Axew,Kibago,キバゴ,#610,50,50,Tusk Pokémon,Dragon,,24,0.6,39.7,18.0,46,87,60,30,40,57,1 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Fraxure,Onondo,オノンド,#611,50,50,Axe Jaw Pokémon,Dragon,,39,1.0,79.4,36.0,66,117,70,40,50,67,2 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Haxorus,Ononokus,オノノクス,#612,50,50,Axe Jaw Pokémon,Dragon,,71,1.8,232.6,105.5,76,147,90,60,70,97,3 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
Cubchoo,Kumasyun,クマシュン,#613,50,50,Chill Pokémon,Ice,,20,0.5,18.7,8.5,55,70,40,60,40,40,1 Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Beartic,Tunbear,ツンベアー,#614,50,50,Freezing Pokémon,Ice,,102,2.6,573.2,260.0,95,130,80,70,80,50,2 Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Cryogonal,Freegeo,フリージオ,#615,,,Crystallizing Pokémon,Ice,,43,1.1,326.3,148.0,80,50,50,95,135,105,2 Sp. Defense Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
,,,#616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mienfoo,Kojofu,コジョフー,#619,50,50,Martial Arts Pokémon,Fighting,,35,0.9,44.1,20.0,45,85,50,55,50,65,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Mienshao,Kojondo,コジョンド,#620,50,50,Martial Arts Pokémon,Fighting,,55,1.4,78.3,35.5,65,125,60,95,60,105,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
,,,#621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golett,Gobit,ゴビット,#622,,,Automaton Pokémon,Ground,Ghost,39,1.0,202.8,92.0,59,74,50,35,50,35,1 Attack Point(s),0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Golurk,Goloog,ゴルーグ,#623,,,Automaton Pokémon,Ground,Ghost,110,2.8,727.5,330.0,89,124,80,55,80,55,2 Attack Point(s),0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
Pawniard,Komatana,コマタナ,#624,50,50,Sharp Blade Pokémon,Dark,Steel,20,0.5,22.5,10.2,45,85,70,40,40,60,1 Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
Bisharp,Kirikizan,キリキザン,#625,50,50,Sword Blade Pokémon,Dark,Steel,63,1.6,154.3,70.0,65,125,100,60,70,70,2 Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
,,,#626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rufflet,Washibon,ワシボン,#627,100,0,Eaglet Pokémon,Normal,Flying,20,0.5,23.1,10.5,70,83,50,37,50,60,1 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Braviary,Warrgle,ウォーグル,#628,100,0,Valiant Pokémon (Unovan) Battle Cry Pokémon (Hisuian),Normal,Flying,59,1.5,90.4,41.0,100,123,75,57,75,80,2 Attack Point(s)Hisuian Form2 Sp. Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
Vullaby,Valchai,バルチャイ,#629,0,100,Diapered Pokémon,Dark,Flying,20,0.5,19.8,9.0,70,55,75,45,65,60,1 Defense Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
Mandibuzz,Vulgina,バルジーナ,#630,0,100,Bone Vulture Pokémon,Dark,Flying,47,1.2,87.1,39.5,110,65,105,55,95,80,2 Sp. Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
,,,#631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deino,Monozu,モノズ,#633,50,50,Irate Pokémon,Dark,Dragon,31,0.8,38.1,17.3,52,65,50,45,50,38,1 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Zweilous,Dihead,ジヘッド,#634,50,50,Hostile Pokémon,Dark,Dragon,55,1.4,110.2,50.0,72,85,70,65,70,58,2 Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Hydreigon,Sazandora,サザンドラ,#635,50,50,Brutal Pokémon,Dark,Dragon,71,1.8,352.7,160.0,92,105,90,125,90,98,3 Sp. Attack Point(s),1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0
Larvesta,Merlarva,メラルバ,#636,50,50,Torch Pokémon,Bug,Fire,43,1.1,63.5,28.8,55,85,55,50,55,60,1 Attack Point(s),1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
Volcarona,Ulgamoth,ウルガモス,#637,50,50,Sun Pokémon,Bug,Fire,63,1.6,101.4,46.0,85,60,65,135,105,100,3 Sp. Attack Point(s),1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5
Cobalion,Cobalon,コバルオン,#638,,,Iron Will Pokémon,Steel,Fighting,83,2.1,551.1,250.0,91,90,129,90,72,108,3 Defense Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
Terrakion,Terrakion,テラキオン,#639,,,Cavern Pokémon,Rock,Fighting,75,1.9,573.2,260.0,91,129,90,72,90,108,3 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0
Virizion,Virizion,ビリジオン,#640,,,Grassland Pokémon,Grass,Fighting,79,2.0,440.9,200.0,91,90,72,90,129,108,3 Sp. Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Tornadus,Tornelos,トルネロス,#641,100,0,Cyclone Pokémon,Flying,,59,1.5,138.9,63.0,79,115,70,125,80,111,,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
Thundurus,Voltolos,ボルトロス,#642,100,0,Bolt Strike Pokémon,Electric,Flying,59,1.5,134.5,61.0,79,115,70,125,80,111,,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Reshiram,Reshiram,レシラム,#643,,,Vast White Pokémon,Dragon,Fire,126,3.2,727.5,330.0,100,120,100,150,120,90,3 Sp. Attack Point(s),1.0,0.25,1.0,0.5,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0
Zekrom,Zekrom,ゼクロム,#644,,,Deep Black Pokémon,Dragon,Electric,114,2.9,760.6,345.0,100,150,120,120,100,90,3 Attack Point(s),1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
Landorus,Landlos,ランドロス,#645,100,0,Abundance Pokémon,Ground,Flying,59,1.5,149.9,68.0,89,125,90,115,80,101,,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Kyurem,Kyurem,キュレム,#646,,,Boundary Pokémon,Dragon,Ice,118,3.0,716.5,325.0,125,130,90,130,90,95,,1.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
Keldeo,Keldeo,ケルディオ,#647,,,Colt Pokémon,Water,Fighting,55,1.4,106.9,48.5,91,72,90,129,90,108,3 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0
Meloetta,Meloetta,メロエッタ,#648,,,Melody Pokémon,Normal,Psychic,24,0.6,14.3,6.5,100,77,77,128,128,90,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
,,,#649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chespin,Harimaron,ハリマロン,#650,88,12,Spiky Nut Pokémon,Grass,,16,0.4,19.8,9.0,56,61,65,48,45,38,1 Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Quilladin,Hariborg,ハリボーグ,#651,88,12,Spiny Armor Pokémon,Grass,,28,0.7,63.9,29.0,61,78,95,56,58,57,2 Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Chesnaught,Brigarron,ブリガロン,#652,88,12,Spiny Armor Pokémon,Grass,Fighting,63,1.6,198.4,90.0,88,107,122,74,75,64,3 Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
Fennekin,Fokko,フォッコ,#653,88,12,Fox Pokémon,Fire,,16,0.4,20.7,9.4,40,45,40,62,60,60,1 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Braixen,Tairenar,テールナー,#654,88,12,Fox Pokémon,Fire,,39,1.0,32.0,14.5,59,59,58,90,70,73,2 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Delphox,Mahoxy,マフォクシー,#655,88,12,Fox Pokémon,Fire,Psychic,59,1.5,86.0,39.0,75,69,72,114,100,104,3 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
Froakie,Keromatsu,ケロマツ,#656,88,12,Bubble Frog Pokémon,Water,,12,0.3,15.4,7.0,41,56,40,62,44,71,1 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Frogadier,Gekogashira,ゲコガシラ,#657,88,12,Bubble Frog Pokémon,Water,,24,0.6,24.0,10.9,54,63,52,83,56,97,2 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Greninja,Gekkouga,ゲッコウガ,#658,88,12,Ninja Pokémon,Water,Dark,59,1.5,88.2,40.0,72,95,67,103,71,122,3 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
,,,#659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fletchling,Yayakoma,ヤヤコマ,#661,50,50,Tiny Robin Pokémon,Normal,Flying,12,0.3,3.7,1.7,45,50,43,40,38,62,1 Speed Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Fletchinder,Hinoyakoma,ヒノヤコマ,#662,50,50,Ember Pokémon,Fire,Flying,28,0.7,35.3,16.0,62,73,55,56,52,84,2 Speed Point(s),1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
Talonflame,Fiarrow,ファイアロー,#663,50,50,Scorching Pokémon,Fire,Flying,47,1.2,54.0,24.5,78,81,71,74,69,126,3 Speed Point(s),1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
Scatterbug,Kofukimushi,コフキムシ,#664,50,50,Scatterdust Pokémon,Bug,,12,0.3,5.5,2.5,38,35,40,27,25,35,1 Defense Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Spewpa,Kofuurai,コフーライ,#665,50,50,Scatterdust Pokémon,Bug,,12,0.3,18.5,8.4,45,22,60,27,30,29,2 Defense Point(s),1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Vivillon,Viviyon,ビビヨン,#666,50,50,Scale Pokémon,Bug,Flying,47,1.2,37.5,17.0,80,52,50,90,50,89,1 HP Point(s)1 Speed Point(s)1 Sp. Attack Point(s),1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Litleo,Shishiko,シシコ,#667,11,89,Lion Cub Pokémon,Fire,Normal,24,0.6,29.8,13.5,62,50,58,73,54,72,1 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
Pyroar,Kaenjishi,カエンジシ,#668,11,89,Royal Pokémon,Fire,Normal,59,1.5,179.7,81.5,86,68,72,109,66,106,2 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,0.5,0.5
Flabébé,Flabebe,フラベベ,#669,0,100,Single Bloom Pokémon,Fairy,,4,0.1,0.2,0.1,44,38,39,61,79,42,1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Floette,Floette,フラエッテ,#670,0,100,Single Bloom Pokémon,Fairy,,8,0.2,2.0,0.9,54,45,47,75,98,52,2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Florges,Florges,フラージェス,#671,0,100,Garden Pokémon,Fairy,,43,1.1,22.0,10.0,78,65,68,112,154,75,3 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Skiddo,Meecle,メェークル,#672,50,50,Mount Pokémon,Grass,,35,0.9,68.3,31.0,66,65,48,62,57,52,1 HP Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Gogoat,Gogoat,ゴーゴート,#673,50,50,Mount Pokémon,Grass,,67,1.7,200.6,91.0,123,100,62,97,81,68,2 HP Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,#674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Espurr,Nyasper,ニャスパー,#677,50,50,Restraint Pokémon,Psychic,,12,0.3,7.7,3.5,62,48,54,63,60,68,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Meowstic,Nyaonix,ニャオニクス,#678,,,Constraint Pokémon,Psychic,,24,0.6,18.7,8.5,74,48,76,83,81,104,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
,,,#679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inkay,Maaiika,マーイーカ,#686,50,50,Revolving Pokémon,Dark,Psychic,16,0.4,7.7,3.5,53,54,53,37,46,45,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
Malamar,Calamanero,カラマネロ,#687,50,50,Overturning Pokémon,Dark,Psychic,59,1.5,103.6,47.0,86,92,88,68,75,73,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
,,,#688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skrelp,Kuzumo,クズモー,#690,50,50,Mock Kelp Pokémon,Poison,Water,20,0.5,16.1,7.3,50,60,60,60,60,30,1 Sp. Defense Point(s),1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Dragalge,Dramidoro,ドラミドロ,#691,50,50,Mock Kelp Pokémon,Poison,Dragon,71,1.8,179.7,81.5,65,75,90,97,123,44,2 Sp. Defense Point(s),1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
Clauncher,Udeppou,ウデッポウ,#692,50,50,Water Gun Pokémon,Water,,20,0.5,18.3,8.3,50,53,62,58,63,44,1 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Clawitzer,Bloster,ブロスター,#693,50,50,Howitzer Pokémon,Water,,51,1.3,77.8,35.3,71,73,88,120,89,59,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
,,,#694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylveon,Nymphia,ニンフィア,#700,88,12,Intertwining Pokémon,Fairy,,39,1.0,51.8,23.5,95,65,65,110,130,60,2 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
Hawlucha,Luchabull,ルチャブル,#701,50,50,Wrestling Pokémon,Fighting,Flying,31,0.8,47.4,21.5,78,92,75,74,63,118,2 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
Dedenne,Dedenne,デデンネ,#702,50,50,Antenna Pokémon,Electric,Fairy,8,0.2,4.9,2.2,67,58,57,81,67,101,2 Speed Point(s),1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
Carbink,Melecie,メレシー,#703,,,Jewel Pokémon,Rock,Fairy,12,0.3,12.6,5.7,50,50,150,50,150,50,1 Defense Point(s)1 Sp. Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
