name,japanese_name_romanji,japanese_name_kana,number,prop. male,prop. female,classification,type1,type2,height_in,height_m,weight_lbs,weight_kg,hit_points,attack,defense,sp_att,sp_def,speed,effort_values,wk_normal,wk_fire,wk_water,wk_electric,wk_grass,wk_ice,wk_fighting,wk_poison,wk_ground,wk_flying,wk_psychic,wk_bug,wk_rock,wk_ghost,wk_dragon,wk_dark,wk_steel,wk_fairy
Munchlax,Gonbe,ゴンベ,#446,14,86,Big Eater Pokémon,Normal,,24,0.6,231.5,105.0,135,85,40,40,85,5,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Riolu,Riolu,リオル,#447,14,86,Emanation Pokémon,Fighting,,28,0.7,44.5,20.2,40,70,40,35,40,60,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Lucario,Lucario,ルカリオ,#448,14,86,Aura Pokémon,Fighting,Steel,47,1.2,119.0,54.0,70,110,70,115,70,90,1 Attack Point(s)1 Sp. Attack Point(s),0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0
Hippopotas,Hippopotas,ヒポポタス,#449,2,8,Hippo Pokémon,Ground,,31,0.8,109.1,49.5,68,72,78,38,42,32,1 Defense Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Hippowdon,Kabaldon,カバルドン,#450,2,8,Heavyweight Pokémon,Ground,,79,2.0,661.4,300.0,108,112,118,68,72,47,2 Defense Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Skorupi,Scorupi,スコルピ,#451,2,8,Scorpion Pokémon,Poison,Bug,31,0.8,26.5,12.0,40,50,90,30,55,65,1 Defense Point(s),1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
Drapion,Dorapion,ドラピオン,#452,2,8,Ogre Scorp Pokémon,Poison,Dark,51,1.3,135.6,61.5,70,90,110,60,75,95,2 Defense Point(s),1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
Croagunk,Gureggru,グレッグル,#453,2,8,Toxic Mouth Pokémon,Poison,Fighting,28,0.7,50.7,23.0,48,61,40,61,40,50,1 Attack Point(s),1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0
Toxicroak,Dokurog,ドクロッグ,#454,2,8,Toxic Mouth Pokémon,Poison,Fighting,51,1.3,97.9,44.4,83,106,65,86,65,85,2 Attack Point(s),1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0
Carnivine,Muskippa,マスキッパ,#455,2,8,Bug Catcher Pokémon,Grass,,55,1.4,59.5,27.0,74,100,72,90,72,46,2 Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Finneon,Keikouo,ケイコウオ,#456,2,8,Wing Fish Pokémon,Water,,16,0.4,15.4,7.0,49,49,56,49,61,66,1 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Lumineon,Neolant,ネオラント,#457,2,8,Neon Pokémon,Water,,47,1.2,52.9,24.0,69,69,76,69,86,91,2 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Mantyke,Tamanta,タマンタ,#458,2,8,Kite Pokémon,Water,Flying,39,1.0,143.3,65.0,45,20,50,60,120,50,1 Sp. Defense Point(s),1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
Snover,Yukikaburi,ユキカブリ,#459,2,8,Frosted Tree Pokémon,Grass,Ice,39,1.0,111.3,50.5,60,62,50,62,60,40,1 Attack Point(s),1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
Abomasnow,Yukinooh,ユキノオー,#460,2,8,Frosted Tree Pokémon,Grass,Ice,87,2.2,298.7,135.5,90,92,75,92,85,60,1 Attack Point(s)1 Sp. Attack Point(s),1.0,4.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
Weavile,Manyula,マニューラ,#461,2,8,Sharp Claw Pokémon,Dark,Ice,43,1.1,75.0,34.0,70,120,65,45,85,125,1 Attack Point(s)1 Speed Point(s),1.0,2.0,1.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,2.0
Magnezone,Jibacoil,ジバコイル,#462,,,Magnet Area Pokémon,Electric,Steel,47,1.2,396.8,180.0,70,70,115,130,90,60,3 Sp. Attack Point(s),0.5,2.0,1.0,0.5,0.5,0.5,2.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.25,0.5
Lickilicky,Berobelt,ベロベルト,#463,2,8,Licking Pokémon,Normal,,67,1.7,308.6,140.0,110,85,95,80,95,50,3 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Rhyperior,Dosidon,ドサイドン,#464,2,8,Drill Pokémon,Ground,Rock,94,2.4,623.5,282.8,115,140,130,55,55,40,3 Attack Point(s),0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0
Tangrowth,Mojumbo,モジャンボ,#465,2,8,Vine Pokémon,Grass,,79,2.0,283.5,128.6,100,100,125,110,50,50,2 Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Electivire,Elekible,エレキブル,#466,49,51,Thunderbolt Pokémon,Electric,,71,1.8,305.6,138.6,75,123,67,95,85,95,3 Attack Point(s),1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Magmortar,Booburn,ブーバーン,#467,49,51,Blast Pokémon,Fire,,63,1.6,149.9,68.0,75,95,67,125,95,83,3 Sp. Attack Point(s),1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
Togekiss,Togekiss,トゲキッス,#468,14,86,Jubilee Pokémon,Fairy,Flying,59,1.5,83.8,38.0,85,50,95,120,115,80,2 Sp. Attack Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0
Yanmega,Megayanma,メガヤンマ,#469,2,8,Ogre Darner Pokémon,Bug,Flying,75,1.9,113.5,51.5,86,76,86,116,56,95,2 Attack Point(s),1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0
Leafeon,Leafia,リーフィア,#470,14,86,Verdant Pokémon,Grass,,39,1.0,56.2,25.5,65,110,130,60,65,95,2 Defense Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Glaceon,Glacia,グレイシア,#471,14,86,Fresh Snow Pokémon,Ice,,31,0.8,57.1,25.9,65,60,110,130,95,65,2 Sp. Attack Point(s),1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
Gliscor,Glion,グライオン,#472,2,8,Fang Scorp Pokémon,Ground,Flying,79,2.0,93.7,42.5,75,95,125,45,75,95,2 Defense Point(s),1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Mamoswine,Mammoo,マンムー,#473,2,8,Twin Tusk Pokémon,Ice,Ground,98,2.5,641.5,291.0,110,130,80,70,60,80,3 Attack Point(s),1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Porygon-Z,Porygon-z,ポリゴンＺ,#474,,,Virtual Pokémon,Normal,,35,0.9,75.0,34.0,85,80,70,135,75,90,3 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Gallade,Erureido,エルレイド,#475,100,0,Blade Pokémon,Psychic,Fighting,63,1.6,114.6,52.0,68,125,65,65,115,80,3 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
Probopass,Dainose,ダイノーズ,#476,2,8,Compass Pokémon,Rock,Steel,55,1.4,749.6,340.0,60,55,145,75,150,40,1 Defense Point(s)2 Sp. Defense Point(s),0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
Dusknoir,Yonoir,ヨノワール,#477,2,8,Gripper Pokémon,Ghost,,87,2.2,235.0,106.6,45,100,135,65,135,45,1 Defense Point(s)2 Sp. Defense Point(s),0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0
Froslass,Yukimenoko,ユキメノコ,#478,0,100,Snow Land Pokémon,Ice,Ghost,51,1.3,58.6,26.6,70,80,70,80,70,110,2 Speed Point(s),0.0,2.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0,1.0,2.0,2.0,1.0
Rotom,Rotom,ロトム,#479,,,Plasma Pokémon,Electric,Ghost,12,0.3,0.7,0.3,50,50,77,95,77,91,1 Speed Point(s)1 Sp. Attack Point(s),1.0,2.0,0.5,0.25,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
Uxie,Yuxie,ユクシー,#480,,,Knowledge Pokémon,Psychic,,12,0.3,0.7,0.3,75,75,130,75,130,95,2 Defense Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Mesprit,Emrit,エムリット,#481,,,Emotion Pokémon,Psychic,,12,0.3,0.7,0.3,80,105,105,105,105,80,1 Attack Point(s)1 Sp. Attack Point(s)1 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Azelf,Agnome,アグノム,#482,,,Willpower Pokémon,Psychic,,12,0.3,0.7,0.3,75,125,70,125,70,115,2 Attack Point(s)1 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Dialga,Dialga,ディアルガ,#483,,,Temporal Pokémon,Steel,Dragon,213,5.4,1505.7,683.0,100,120,120,150,100,90,3 Sp. Attack Point(s),0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Palkia,Palkia,パルキア,#484,,,Spatial Pokémon,Water,Dragon,165,4.2,740.7,336.0,90,120,100,150,120,100,3 Sp. Attack Point(s),1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
Heatran,Heatran,ヒードラン,#485,2,8,Lava Dome Pokémon,Fire,Steel,67,1.7,948.0,430.0,91,90,106,130,106,77,3 Sp. Attack Point(s),0.5,1.0,2.0,1.0,0.25,0.25,2.0,0.0,4.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.25,0.25
Regigigas,Regigigas,レジギガス,#486,,,Colossal Pokémon,Normal,,146,3.7,925.9,420.0,110,160,110,80,110,100,3 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Giratina,Giratina,ギラティナ,#487,,,Renegade Pokémon,Ghost,Dragon,177,4.5,1653.4,750.0,150,100,120,100,120,90,3 HP Point(s),0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
Cresselia,Cresselia,クレセリア,#488,0,100,Lunar Pokémon,Psychic,,59,1.5,188.7,85.6,120,70,120,75,130,85,3 Sp. Defense Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Phione,Phione,フィオネ,#489,,,Sea Drifter Pokémon,Water,,16,0.4,6.8,3.1,80,80,80,80,80,80,1 HP Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Manaphy,Manaphy,マナフィ,#490,,,Seafaring Pokémon,Water,,12,0.3,3.1,1.4,100,100,100,100,100,100,3 HP Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Darkrai,Darkrai,ダークライ,#491,,,Pitch-Black Pokémon,Dark,,59,1.5,111.3,50.5,70,90,90,135,90,125,1 Speed Point(s)2 Sp. Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
Shaymin,Shaymin,シェイミ,#492,,,Gratitude Pokémon,Grass,Grass,8,0.2,4.6,2.1,100,100,100,100,100,100,,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
Arceus,Arceus,アルセウス,#493,,,Alpha Pokémon,Normal,,126,3.2,705.5,320.0,120,120,120,120,120,120,3 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Victini,Victini,ビクティニ,#494,,,Victory Pokémon,Psychic,Fire,16,0.4,8.8,4.0,100,100,100,100,100,100,3 HP Point(s),1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
,,,#495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oshawott,Mijumaru,ミジュマル,#501,14,86,Sea Otter Pokémon,Water,,20,0.5,13.0,5.9,55,55,45,63,45,45,1 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Dewott,Futachimaru,フタチマル,#502,14,86,Discipline Pokémon,Water,,31,0.8,54.0,24.5,75,75,60,83,60,60,2 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Samurott,Daikenki,ダイケンキ,#503,14,86,Formidable Pokémon,Water,Water,59,1.5,208.6,94.6,90,108,80,100,65,85,3 Sp. Attack Point(s),1.0,0.5,0.5,2.0,2.0,0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0
,,,#504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lillipup,Yorterrie,ヨーテリー,#506,2,8,Puppy Pokémon,Normal,,16,0.4,9.0,4.1,45,60,45,25,45,55,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Herdier,Herderrie,ハーデリア,#507,2,8,Loyal Dog Pokémon,Normal,,35,0.9,32.4,14.7,65,80,65,35,65,60,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Stoutland,Mooland,ムーランド,#508,2,8,Big-Hearted Pokémon,Normal,,47,1.2,134.5,61.0,85,110,90,45,90,80,3 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Purrloin,Choroneko,チョロネコ,#509,2,8,Devious Pokémon,Dark,,16,0.4,22.3,10.1,41,50,37,50,37,66,1 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
Liepard,Lepardas,レパルダス,#510,2,8,Cruel Pokémon,Dark,,43,1.1,82.7,37.5,64,88,50,88,50,106,2 Speed Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0
,,,#511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Munna,Munna,ムンナ,#517,2,8,Dream Eater Pokémon,Psychic,,24,0.6,51.4,23.3,76,25,45,67,55,24,1 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Musharna,Musharna,ムシャーナ,#518,2,8,Drowsing Pokémon,Psychic,,43,1.1,133.4,60.5,116,55,85,107,95,29,2 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
Pidove,Mamepato,マメパト,#519,2,8,Tiny Pigeon Pokémon,Normal,Flying,12,0.3,4.6,2.1,50,55,50,36,30,43,1 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Tranquill,Hatoboh,ハトーボー,#520,2,8,Wild Pigeon Pokémon,Normal,Flying,24,0.6,33.1,15.0,62,77,62,50,42,65,2 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
Unfezant,Kenhallow,ケンホロウ,#521,2,8,Proud Pokémon,Normal,Flying,47,1.2,63.9,29.0,80,115,80,65,55,93,3 Attack Point(s),1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
,,,#522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roggenrola,Dangoro,ダンゴロ,#524,2,8,Mantle Pokémon,Rock,,16,0.4,39.7,18.0,55,75,85,25,25,15,1 Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Boldore,Gantle,ガントル,#525,2,8,Ore Pokémon,Rock,,35,0.9,224.9,102.0,70,105,105,50,40,20,1 Attack Point(s)1 Defense Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Gigalith,Gigaiath,ギガイアス,#526,2,8,Compressed Pokémon,Rock,,67,1.7,573.2,260.0,85,135,130,60,80,25,3 Attack Point(s),0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Woobat,Koromori,コロモリ,#527,2,8,Bat Pokémon,Psychic,Flying,16,0.4,4.6,2.1,65,45,43,55,43,72,1 Speed Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
Swoobat,Kokoromori,ココロモリ,#528,2,8,Courting Pokémon,Psychic,Flying,35,0.9,23.1,10.5,67,57,55,77,55,114,2 Speed Point(s),1.0,1.0,1.0,2.0,0.5,2.0,0.25,1.0,0.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,1.0,1.0
Drilbur,Mogurew,モグリュー,#529,2,8,Mole Pokémon,Ground,,12,0.3,18.7,8.5,60,85,40,30,45,68,1 Attack Point(s),1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
Excadrill,Doryuzu,ドリュウズ,#530,2,8,Subterrene Pokémon,Ground,Steel,28,0.7,89.1,40.4,110,135,60,50,65,88,2 Attack Point(s),0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5
Audino,Tabunne,タブンネ,#531,2,8,Hearing Pokémon,Normal,,43,1.1,68.3,31.0,103,60,86,60,86,50,2 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Timburr,Dokkorer,ドッコラー,#532,49,51,Muscular Pokémon,Fighting,,24,0.6,27.6,12.5,75,80,55,25,35,35,1 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Gurdurr,Dotekkotsu,ドテッコツ,#533,49,51,Muscular Pokémon,Fighting,,47,1.2,88.2,40.0,85,105,85,40,50,40,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Conkeldurr,Roubushin,ローブシン,#534,49,51,Muscular Pokémon,Fighting,,55,1.4,191.8,87.0,105,140,95,55,65,45,3 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Tympole,Otamaro,オタマロ,#535,2,8,Tadpole Pokémon,Water,,20,0.5,9.9,4.5,50,50,40,50,40,64,1 Speed Point(s),1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Palpitoad,Gamagaru,ガマガル,#536,2,8,Vibration Pokémon,Water,Ground,31,0.8,37.5,17.0,75,65,55,65,55,69,2 HP Point(s),1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
Seismitoad,Gamageroge,ガマゲロゲ,#537,2,8,Vibration Pokémon,Water,Ground,59,1.5,136.7,62.0,105,95,75,85,75,74,3 HP Point(s),1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
Throh,Nageki,ナゲキ,#538,100,0,Judo Pokémon,Fighting,,51,1.3,122.4,55.5,120,100,85,30,85,45,2 HP Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
Sawk,Dageki,ダゲキ,#539,100,0,Karate Pokémon,Fighting,,55,1.4,112.4,51.0,75,125,75,30,75,85,2 Attack Point(s),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
,,,#540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,#542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venipede,Fushide,フシデ,#543,2,8,Centipede Pokémon,Bug,Poison,16,0.4,11.7,5.3,30,45,59,30,39,57,1 Defense Point(s),1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
Whirlipede,Wheega,ホイーガ,#544,2,8,Curlipede Pokémon,Bug,Poison,47,1.2,129.0,58.5,40,55,99,40,79,47,2 Defense Point(s),1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
Scolipede,Pendror,ペンドラー,#545,2,8,Megapede Pokémon,Bug,Poison,98,2.5,442.0,200.5,60,100,89,55,69,112,3 Speed Point(s),1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
Cottonee,Monmen,モンメン,#546,2,8,Cotton Puff Pokémon,Grass,Fairy,12,0.3,1.3,0.6,40,27,60,37,50,66,1 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Whimsicott,Elfuun,エルフーン,#547,2,8,Windveiled Pokémon,Grass,Fairy,28,0.7,14.6,6.6,60,67,85,77,75,116,2 Speed Point(s),1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
Petilil,Churine,チュリネ,#548,0,100,Bulb Pokémon,Grass,,20,0.5,14.6,6.6,45,35,50,70,50,30,1 Sp. Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
Lilligant,Dredear,ドレディア,#549,0,100,Flowering Pokémon,Grass,Grass,43,1.1,35.9,16.3,70,60,75,110,75,90,2 Sp. Attack Point(s),1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
